pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
27;0;1;0;0;0;1;0;0;0
0;28;0;0;0;1;0;0;0;0
0;0;23;1;1;3;1;0;0;0
0;0;4;22;0;3;0;0;0;0
1;0;0;0;24;0;0;2;0;1
0;0;0;3;0;25;0;0;0;0
1;1;0;0;3;2;22;0;0;0
0;0;0;0;1;2;0;23;0;3
0;0;1;2;1;6;0;3;16;0
1;0;0;0;3;2;0;5;1;17
