pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
28;0;0;0;0;1;0;0;0;0
0;28;0;0;0;0;0;0;1;0
0;0;24;0;0;1;3;0;0;1
0;0;2;25;0;1;1;0;0;0
2;0;2;0;13;4;2;3;0;2
2;0;0;3;0;20;2;0;1;0
0;0;1;0;0;0;28;0;0;0
0;1;1;0;0;2;0;23;0;2
2;0;0;0;1;1;3;0;22;0
1;0;0;1;1;1;3;2;0;20
