pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
27;0;0;0;1;0;0;0;1;0
0;25;2;0;1;0;0;0;1;0
0;0;28;0;0;0;0;1;0;0
0;0;7;16;0;0;1;1;4;0
1;0;0;0;22;1;0;3;1;0
2;0;5;2;2;12;0;1;4;0
1;0;2;0;2;1;23;0;0;0
0;0;1;0;1;1;0;26;0;0
1;0;3;0;1;0;0;0;24;0
0;0;3;2;7;0;0;2;0;15
