pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
22;0;1;1;0;0;3;0;2;0
0;29;0;0;0;0;0;0;0;0
0;0;25;3;0;0;0;0;1;0
0;0;2;21;0;2;1;1;1;1
0;0;1;0;23;2;0;0;0;2
2;1;0;2;2;18;2;0;1;0
0;0;3;0;1;1;24;0;0;0
0;0;0;0;1;1;0;22;0;5
0;1;1;4;0;2;0;0;21;0
0;0;0;0;7;1;0;0;0;21
