Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;1.905651944;0.5287730727;0.5302744784;0.5287730727;0.5284105588;0.9394035121;0.670995671;0.7306505474;0.670995671;0.6751873395
2;0.7516891299;0.7709011944;0.772537121;0.7709011944;0.7713910818;1.010282348;0.7186147186;0.8026422165;0.7186147186;0.7063782385
3;0.8062516996;0.7654723127;0.7648962052;0.7654723127;0.764830555;0.8730023305;0.7489177489;0.7865688245;0.7489177489;0.740764506
4;0.5298644754;0.8327904452;0.833505495;0.8327904452;0.8329646168;0.8976050278;0.7705627706;0.7969356857;0.7705627706;0.7739670065
5;0.4439879168;0.8697068404;0.8693118678;0.8697068404;0.8694052276;0.7325970535;0.7965367965;0.8192515051;0.7965367965;0.797725792
6;0.3923954206;0.8675352877;0.8672588025;0.8675352877;0.8673170021;1.185731828;0.7229437229;0.780438484;0.7229437229;0.719998619
7;0.4737777379;0.8599348534;0.8598455544;0.8599348534;0.8596616921;0.9363885979;0.7705627706;0.7964240585;0.7705627706;0.7721629515
8;0.3904896833;0.8718783931;0.8721864917;0.8718783931;0.8717688756;1.260340997;0.7142857143;0.7378497578;0.7142857143;0.7030687875
9;0.4559812444;0.8512486428;0.8514071294;0.8512486428;0.8510160298;1.61484224;0.6926406926;0.7695481259;0.6926406926;0.685289156
10;0.364771447;0.8827361564;0.8830923146;0.8827361564;0.8827402701;1.442787689;0.7316017316;0.7731510707;0.7316017316;0.7327863457
