pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
26;0;2;0;0;0;0;0;1;0
0;26;1;0;0;1;0;0;1;0
0;0;27;0;1;0;0;0;1;0
0;1;4;19;1;1;0;0;2;1
1;0;2;1;19;1;0;0;1;3
1;0;2;2;0;22;0;0;1;0
0;0;6;0;3;2;18;0;0;0
0;0;0;0;2;1;0;22;0;4
0;0;2;3;2;1;1;0;17;3
0;0;2;1;3;0;0;0;0;23
