pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
27;0;0;0;0;1;0;0;0;1
0;27;1;1;0;0;0;0;0;0
5;1;20;2;0;0;0;1;0;0
1;1;2;20;0;1;0;1;0;3
2;0;3;0;20;0;0;0;0;3
3;1;1;4;0;19;0;0;0;0
3;0;2;0;3;2;19;0;0;0
0;0;0;0;1;0;0;26;0;2
0;0;2;4;0;4;0;1;13;5
0;0;0;0;3;1;0;3;0;22
