pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
23;3;2;1;0;0;0;0;0;0
0;27;0;0;1;0;1;0;0;0
9;3;9;3;4;1;0;0;0;0
2;2;0;11;4;5;1;1;2;1
1;6;2;0;17;1;0;0;0;1
5;2;0;4;6;11;0;0;0;0
3;9;1;7;7;0;2;0;0;0
0;2;0;3;11;1;0;6;0;6
1;1;2;7;6;8;2;1;1;0
1;3;0;1;15;2;0;2;0;5
