Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;16.65579481;0.3148751357;0.3139136758;0.3148751357;0.3143615255;9.345672894;0.3593073593;0.4698086305;0.3593073593;0.3521652527
2;10.99448733;0.4191096634;0.418576625;0.4191096634;0.4184703151;17.72727181;0.2640692641;0.3727402092;0.2640692641;0.2180801258
3;12.38001581;0.4147665581;0.4184143352;0.4147665581;0.4162600728;14.31163686;0.3506493506;0.4900521583;0.3506493506;0.3508827369
4;13.88758557;0.44082519;0.4371786265;0.44082519;0.4385931199;13.10179942;0.4069264069;0.5233467816;0.4069264069;0.4154012996
5;11.5747578;0.4864277959;0.4901671776;0.4864277959;0.488042063;18.42678795;0.3982683983;0.4683591258;0.3982683983;0.3473039708
6;14.05243421;0.4777415852;0.4751115617;0.4777415852;0.4760630515;18.44045792;0.4285714286;0.559750745;0.4285714286;0.4011670738
