Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;13.69544352;0.3659066232;0.3657826986;0.3659066232;0.3656936572;10.53895168;0.4112554113;0.5658453147;0.4112554113;0.4145952709
2;7.497783846;0.5244299674;0.5231037763;0.5244299674;0.5233484068;9.508057626;0.4069264069;0.5075887788;0.4069264069;0.4152932696
3;9.280763758;0.5385450597;0.541001924;0.5385450597;0.5395497346;11.67981977;0.4632034632;0.570770485;0.4632034632;0.4477474142
4;10.80436933;0.542888165;0.54411902;0.542888165;0.5430119983;15.48896685;0.4761904762;0.5981930506;0.4761904762;0.4656203355
5;11.07645518;0.5483170467;0.5492103992;0.5483170467;0.5483645;13.96315609;0.4848484848;0.6217081475;0.4848484848;0.4716719
6;13.08461115;0.5450597177;0.5491829312;0.5450597177;0.5464671101;20.23453445;0.4458874459;0.6071782704;0.4458874459;0.4464252866
7;12.9878408;0.5841476656;0.5850969945;0.5841476656;0.5833802489;15.16432022;0.5064935065;0.5854889668;0.5064935065;0.4841989583
