pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
27;0;0;0;0;1;0;0;0;1
0;25;1;0;1;0;2;0;0;0
1;0;16;0;4;1;1;0;3;3
3;0;6;1;0;5;0;0;11;3
2;0;0;0;17;0;1;1;1;6
2;0;0;1;4;9;2;1;4;5
1;1;1;0;3;1;18;0;4;0
3;0;0;0;1;2;0;18;2;3
1;1;0;0;2;3;1;1;15;5
2;2;1;0;4;1;2;2;5;10
