Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.131389108;0.342019544;0.5209327074;0.342019544;0.3608355922;1.950682124;0.6233766234;0.6145666623;0.6233766234;0.6038295579
2;1.754230869;0.7426710098;0.7527726238;0.7426710098;0.7298465651;1.658321301;0.7056277056;0.7266942357;0.7056277056;0.6965866362
3;1.480222293;0.7806731813;0.7939262128;0.7806731813;0.7705616011;1.446622388;0.7445887446;0.7571672269;0.7445887446;0.7441472916
4;1.281192635;0.8132464712;0.8235095744;0.8132464712;0.8077196603;1.288795082;0.7705627706;0.7869297851;0.7705627706;0.7701703625
5;1.135912464;0.8219326819;0.8249487405;0.8219326819;0.81950749;1.167953817;0.7878787879;0.7976402182;0.7878787879;0.7893613065
6;1.017297025;0.8425624321;0.8469665154;0.8425624321;0.8409048295;1.075573854;0.8008658009;0.8124318372;0.8008658009;0.8024829276
7;0.9322418571;0.8447339848;0.8496655637;0.8447339848;0.8431830613;1.004343728;0.8051948052;0.8182228919;0.8051948052;0.8060687204
8;0.8629011656;0.8425624321;0.8463597549;0.8425624321;0.8407622114;0.9416027685;0.8095238095;0.8217188853;0.8095238095;0.8104025751
9;0.8088447061;0.8534201954;0.858008048;0.8534201954;0.8525248013;0.8923963586;0.8008658009;0.8136112129;0.8008658009;0.8013489203
10;0.7579980611;0.8621064061;0.86614169;0.8621064061;0.8613554636;0.8497081737;0.8138528139;0.8237862471;0.8138528139;0.8139281928
