pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
27;0;0;0;0;0;2;0;0;0
0;29;0;0;0;0;0;0;0;0
1;0;26;0;1;0;1;0;0;0
1;0;0;25;0;2;0;0;1;0
0;0;0;0;25;0;1;0;0;2
0;0;0;4;0;20;1;0;2;1
0;1;1;0;2;1;24;0;0;0
2;0;0;0;1;0;0;24;0;2
0;1;0;2;1;2;0;1;21;1
1;0;0;0;1;0;0;5;1;21
