Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.270205069;0.1226927253;0.1986785666;0.1226927253;0.04974344589;2.209429383;0.2077922078;0.2314952427;0.2077922078;0.1453403896
2;2.097643344;0.3930510315;0.5492573371;0.3930510315;0.3492315807;1.940906614;0.5108225108;0.6782795169;0.5108225108;0.5023159784
3;1.679163138;0.6264929425;0.6828770446;0.6264929425;0.6243880728;1.467367798;0.632034632;0.7117774842;0.632034632;0.6032547673
4;1.144375944;0.7068403909;0.7100888517;0.7068403909;0.701717993;0.9946582019;0.6883116883;0.7231745386;0.6883116883;0.681647664
5;0.826407516;0.7437567861;0.749275882;0.7437567861;0.7421179026;0.8042756766;0.7445887446;0.7540019799;0.7445887446;0.7415521659
6;0.6463615259;0.789359392;0.7946236066;0.789359392;0.7894866803;0.6634210348;0.7662337662;0.7906903595;0.7662337662;0.756390651
7;0.5835532188;0.8013029316;0.8076644093;0.8013029316;0.800684196;0.734243378;0.7619047619;0.8109304871;0.7619047619;0.7461445639
8;0.5394609352;0.8403908795;0.840457105;0.8403908795;0.8396673391;0.5937712789;0.7835497835;0.8137404296;0.7835497835;0.7821570325
9;0.4491089006;0.8653637351;0.8666514716;0.8653637351;0.865433735;0.476780951;0.8268398268;0.8387057964;0.8268398268;0.8224620126
10;0.3806387097;0.894679696;0.8943868377;0.894679696;0.8942807126;0.4788874686;0.8268398268;0.8520432251;0.8268398268;0.8252166775
11;0.3618810664;0.8990228013;0.8994550416;0.8990228013;0.8990379575;0.4032555521;0.8441558442;0.8568620685;0.8441558442;0.8411681313
12;0.3303609033;0.9098805646;0.9099430382;0.9098805646;0.909481182;0.4077079147;0.8701298701;0.8860058133;0.8701298701;0.8709237582
13;0.3008250684;0.9087947883;0.9091119764;0.9087947883;0.90885128;0.3984928802;0.8484848485;0.864636367;0.8484848485;0.8457871395
14;0.2829407622;0.9109663409;0.9114397811;0.9109663409;0.9109694654;0.3411547467;0.8744588745;0.8844890413;0.8744588745;0.8733832743
15;0.2590716382;0.9250814332;0.9252082162;0.9250814332;0.9250173963;0.3028709777;0.9090909091;0.9108090394;0.9090909091;0.9090677551
16;0.2435720285;0.9185667752;0.9184834669;0.9185667752;0.9183712488;0.3437067568;0.8917748918;0.8983384869;0.8917748918;0.8914003526
17;0.2226802205;0.9305103149;0.9308822306;0.9305103149;0.9305262861;0.2860474773;0.9004329004;0.909403778;0.9004329004;0.9005416316
18;0.1969948173;0.9457111835;0.9462449701;0.9457111835;0.9458359965;0.2947438546;0.8917748918;0.9039103788;0.8917748918;0.8912728903
19;0.1944555899;0.9467969598;0.9468787576;0.9467969598;0.9466633886;0.2804285213;0.9134199134;0.9209133118;0.9134199134;0.9133873236
20;0.1825483302;0.9522258415;0.9534864975;0.9522258415;0.9525088114;0.2849542536;0.8961038961;0.9016989049;0.8961038961;0.8948131265
21;0.1963469299;0.9413680782;0.941654801;0.9413680782;0.9412737644;0.2454060689;0.9350649351;0.9365614712;0.9350649351;0.9347376451
22;0.1638105579;0.9554831705;0.9557200087;0.9554831705;0.9553485521;0.2739122324;0.9134199134;0.9231006321;0.9134199134;0.9130614384
23;0.1536747068;0.9522258415;0.9524776319;0.9522258415;0.9521756482;0.2523355819;0.9350649351;0.9384255427;0.9350649351;0.9343451993
24;0.1412692959;0.9576547231;0.9578359397;0.9576547231;0.9575952669;0.2353442572;0.9350649351;0.9365438554;0.9350649351;0.9349628408
25;0.1351598923;0.9576547231;0.9577641941;0.9576547231;0.9576590686;0.2619152553;0.9264069264;0.9318160546;0.9264069264;0.9254895243
26;0.1281068817;0.9576547231;0.9577225022;0.9576547231;0.9576660154;0.2634614035;0.9134199134;0.9243862055;0.9134199134;0.9131757298
27;0.135645853;0.9533116178;0.9537957655;0.9533116178;0.9532532223;0.2294224463;0.9393939394;0.9412726163;0.9393939394;0.9391469603
28;0.1134030672;0.9641693811;0.9643561337;0.9641693811;0.9641835849;0.25773862;0.9220779221;0.9254569602;0.9220779221;0.920824204
29;0.1264265761;0.9565689468;0.9568243241;0.9565689468;0.9565429962;0.2608871087;0.9393939394;0.9421210953;0.9393939394;0.9382508218
30;0.1029404265;0.9674267101;0.9677960013;0.9674267101;0.9673615252;0.259985175;0.9350649351;0.9399711608;0.9350649351;0.9352047575
31;0.09701131905;0.9663409338;0.9666174063;0.9663409338;0.9664211934;0.2536909245;0.9177489177;0.9281581833;0.9177489177;0.9178413668
32;0.09371503306;0.9685124864;0.9685788556;0.9685124864;0.9685116557;0.2102327198;0.9480519481;0.949952825;0.9480519481;0.9482655589
33;0.1026529416;0.9630836048;0.9634693159;0.9630836048;0.9630220738;0.1977378875;0.9437229437;0.9448507841;0.9437229437;0.9437637311
34;0.08922869985;0.9695982628;0.9699136273;0.9695982628;0.9696540916;0.247261364;0.9307359307;0.9347589245;0.9307359307;0.9295368143
35;0.07675764461;0.9728555917;0.9729920599;0.9728555917;0.9728094398;0.3403108455;0.9177489177;0.925125411;0.9177489177;0.9148371844
36;0.09243750907;0.9685124864;0.9684486729;0.9685124864;0.968382619;0.2319527864;0.9480519481;0.9508114108;0.9480519481;0.9475732665
37;0.07023821411;0.9717698154;0.971925547;0.9717698154;0.9717620965;0.2427184395;0.9437229437;0.944736812;0.9437229437;0.9424397595
38;0.08060674754;0.9750271444;0.975470603;0.9750271444;0.9751394863;0.2877319641;0.9220779221;0.9287993488;0.9220779221;0.918071531
