Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.298761829;0.102062975;0.1057192809;0.102062975;0.07138307496;2.276258469;0.1428571429;0.08680244608;0.1428571429;0.06891709922
2;2.232277028;0.1910966341;0.184771427;0.1910966341;0.146056011;2.203676939;0.2294372294;0.1641675909;0.2294372294;0.1645054107
3;2.13706193;0.2225841477;0.2314813494;0.2225841477;0.1882164855;2.156602561;0.2251082251;0.1502094206;0.2251082251;0.1735125232
4;2.058380739;0.2410423453;0.2524486732;0.2410423453;0.2313527616;2.116565824;0.2380952381;0.274172366;0.2380952381;0.2164785286
5;1.989908266;0.2747014115;0.2711335357;0.2747014115;0.2562189876;2.063553274;0.3116883117;0.327683942;0.3116883117;0.2950769058
6;1.937495462;0.3072747014;0.3278083012;0.3072747014;0.3001210356;2.066489697;0.2813852814;0.2853367629;0.2813852814;0.2582090362
7;1.87361633;0.3398479913;0.3464061763;0.3398479913;0.3314663038;2.009141445;0.2857142857;0.2961779951;0.2857142857;0.2604992395
8;1.810352858;0.3561346363;0.3504989164;0.3561346363;0.3507702154;1.986984998;0.3333333333;0.3644733791;0.3333333333;0.3263691316
9;1.765561604;0.3691639522;0.3765384793;0.3691639522;0.3620607463;2.010393739;0.3073593074;0.3133510809;0.3073593074;0.283453333
10;1.72451338;0.3908794788;0.3908976696;0.3908794788;0.3873817281;1.972085327;0.3073593074;0.3403204408;0.3073593074;0.2862642002
11;1.688310544;0.427795874;0.4327843867;0.427795874;0.4257152192;1.987830341;0.3203463203;0.2956752651;0.3203463203;0.2978621033
12;1.651991622;0.4451682953;0.4428008194;0.4451682953;0.4408512017;1.959249765;0.329004329;0.3389268303;0.329004329;0.3107264278
13;1.599962465;0.4419109663;0.4523918956;0.4419109663;0.4423480509;1.990199238;0.329004329;0.3197442361;0.329004329;0.3120197827
14;1.594119755;0.4527687296;0.4534826499;0.4527687296;0.4472725019;1.972225189;0.341991342;0.3410792565;0.341991342;0.3145959081
15;1.545059339;0.4516829533;0.4571651738;0.4516829533;0.4496177413;1.947575688;0.3506493506;0.375495797;0.3506493506;0.3437594655
16;1.501308846;0.4712269273;0.4788349051;0.4712269273;0.4708350965;1.963340223;0.3506493506;0.3717271685;0.3506493506;0.3431039198
17;1.488530159;0.4766558089;0.475985379;0.4766558089;0.4740156881;1.980339348;0.3203463203;0.3236418717;0.3203463203;0.3051782278
18;1.472035201;0.5092290988;0.5155489378;0.5092290988;0.5063374751;2.006714582;0.303030303;0.3156690173;0.303030303;0.2852616799
19;1.4213389;0.5146579805;0.5174164243;0.5146579805;0.5141883109;1.976820737;0.3246753247;0.3453345196;0.3246753247;0.3178660521
20;1.405688469;0.5190010858;0.5216198303;0.5190010858;0.5160337263;1.96552062;0.341991342;0.339947925;0.341991342;0.3315302824
