pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
24;0;0;0;0;0;5;0;0;0
18;0;0;0;0;0;11;0;0;0
12;0;0;0;0;0;17;0;0;0
12;0;0;0;0;0;17;0;0;0
7;0;0;0;0;0;21;0;0;0
7;0;0;0;0;0;21;0;0;0
2;0;0;0;0;0;27;0;0;0
10;0;0;0;0;0;19;0;0;0
23;0;0;0;0;0;6;0;0;0
20;0;0;0;0;0;9;0;0;0
