Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;-0.09507300929;0.09337676439;0.04002916979;0.09337676439;0.03227098657;-0.1019495278;0.09956709957;0.009913607316;0.09956709957;0.01803183693
2;-0.1315648268;0.1292073833;0.03720198553;0.1292073833;0.05351859981;-0.1536904036;0.1601731602;0.03960055096;0.1601731602;0.06030987438
3;-0.1543510681;0.1606948969;0.08799186054;0.1606948969;0.06145893219;-0.1436065758;0.1471861472;0.04834508038;0.1471861472;0.06318148136
4;-0.1617194167;0.1661237785;0.1277706832;0.1661237785;0.07299356189;-0.1654182304;0.1731601732;0.04452071738;0.1731601732;0.0674983713
5;-0.1700548628;0.1737242128;0.2389627757;0.1737242128;0.0724059791;-0.1732035868;0.1774891775;0.07275556687;0.1774891775;0.0709275264
6;-0.1683480747;0.1672095548;0.1496591837;0.1672095548;0.07331948149;-0.1609933304;0.1688311688;0.05325951806;0.1688311688;0.07017650283
7;-0.1684914665;0.1693811075;0.2298300273;0.1693811075;0.07518895017;-0.1769826392;0.1991341991;0.1125450716;0.1991341991;0.0991584604
8;-0.1600056412;0.1628664495;0.2489673782;0.1628664495;0.07575999175;-0.1590209305;0.1645021645;0.03515429415;0.1645021645;0.0575794143
9;-0.1806499749;0.1769815418;0.1652354501;0.1769815418;0.09402429944;-0.1728624587;0.1774891775;0.05021033544;0.1774891775;0.07745604864
10;-0.1778821415;0.1824104235;0.2045329474;0.1824104235;0.08847145839;-0.1754654462;0.1774891775;0.05781204123;0.1774891775;0.0858108943
11;-0.1896791815;0.1976112921;0.1830916338;0.1976112921;0.1011868223;-0.1785782115;0.1861471861;0.07376353805;0.1861471861;0.09484266489
12;-0.1907802965;0.1921824104;0.1427097263;0.1921824104;0.1066399778;-0.1815388862;0.1818181818;0.08562073435;0.1818181818;0.09630913656
13;-0.1968399946;0.1986970684;0.1727853806;0.1986970684;0.1019594531;-0.1851420686;0.1861471861;0.05673984045;0.1861471861;0.08318926036
14;-0.1994899994;0.2062975027;0.2635159204;0.2062975027;0.1010085633;-0.1709848096;0.1861471861;0.07190245285;0.1861471861;0.09616292508
15;-0.2016727613;0.1997828447;0.1805386956;0.1997828447;0.1145166789;-0.1680176174;0.1774891775;0.1043539794;0.1774891775;0.08228848176
16;-0.2000637041;0.2030401737;0.1755153433;0.2030401737;0.1121321088;-0.1735579011;0.1818181818;0.07852039559;0.1818181818;0.09747008784
17;-0.1976960651;0.207383279;0.154397782;0.207383279;0.1241192855;-0.1415642933;0.1515151515;0.04718799719;0.1515151515;0.06397313877
18;-0.1697632057;0.1704668838;0.138495031;0.1704668838;0.06555639032;-0.1594257854;0.1645021645;0.03909465021;0.1645021645;0.06157716158
